dPC1	mark	type	x	y
-15	H3K4me1	TSC	32	24
15	H3K4me1	TSC	25	31
-15	H3K4me1	TSC	38	31
15	H3K4me1	TSC	20	30
15	H3K4me1	TSC	7	21
15	H3K4me1	TSC	21	32
15	H3K4me1	TSC	22	33
15	H3K4me1	TSC	23	28
-15	H3K4me1	TSC	36	25
15	H3K4me1	TSC	13	28
15	H3K4me1	TSC	22	29
15	H3K4me1	TSC	28	37
-15	H3K4me1	TSC	36	27
-15	H3K4me1	TSC	33	30
15	H3K4me1	TSC	25	32
15	H3K4me1	TSC	26	32
15	H3K4me1	TSC	21	34
15	H3K4me1	TSC	24	34
15	H3K4me1	TSC	17	29
15	H3K4me1	TSC	18	29
15	H3K4me1	TSC	24	35
-15	H3K4me1	TSC	30	22
15	H3K4me1	TSC	24	28
-15	H3K4me1	TSC	37	27
15	H3K4me1	TSC	3	22
15	H3K4me1	TSC	3	17
-15	H3K4me1	TSC	32	25
-15	H3K4me1	TSC	27	19
-15	H3K4me1	TSC	39	32
15	H3K4me1	TSC	12	23
-15	H3K4me1	TSC	32	23
15	H3K4me1	TSC	20	33
15	H3K4me1	TSC	22	28
15	H3K4me1	TSC	11	25
-15	H3K4me1	TSC	29	25
15	H3K4me1	TSC	26	31
15	H3K4me1	TSC	26	34
-15	H3K4me1	TSC	34	20
15	H3K4me1	TSC	19	28
-15	H3K4me1	TSC	30	24
-15	H3K4me1	TSC	29	21
-15	H3K4me1	TSC	37	29
15	H3K4me1	TSC	17	31
-15	H3K4me1	TSC	34	24
15	H3K4me1	TSC	12	27
-15	H3K4me1	TSC	39	27
15	H3K4me1	TSC	21	23
-15	H3K4me1	TSC	38	26
15	H3K4me1	TSC	8	16
-15	H3K4me1	TSC	43	30
-15	H3K4me1	TSC	35	26
-15	H3K4me1	TSC	31	24
-15	H3K4me1	TSC	33	28
15	H3K4me1	TSC	19	34
15	H3K4me1	TSC	8	20
15	H3K4me1	TSC	23	36
-15	H3K4me1	TSC	32	26
15	H3K4me1	TSC	-1	12
15	H3K4me1	TSC	25	35
-15	H3K4me1	TSC	31	21
-15	H3K4me1	TSC	27	16
-15	H3K4me1	TSC	35	28
-15	H3K4me1	TSC	37	28
15	H3K4me1	TSC	3	13
15	H3K4me1	TSC	32	38
-15	H3K4me1	TSC	38	27
15	H3K4me1	TSC	10	25
-15	H3K4me1	TSC	29	24
15	H3K4me1	TSC	2	20
15	H3K4me1	TSC	19	27
-15	H3K4me1	TSC	35	24
15	H3K4me1	TSC	-1	11
15	H3K4me1	TSC	18	28
15	H3K4me1	TSC	22	34
-15	H3K4me1	TSC	40	24
15	H3K4me1	TSC	16	27
-15	H3K4me1	TSC	32	22
-15	H3K4me1	TSC	43	32
15	H3K4me1	TSC	1	16
15	H3K4me1	TSC	17	28
15	H3K4me1	TSC	23	30
15	H3K4me1	TSC	12	28
15	H3K4me1	TSC	22	35
-15	H3K4me1	TSC	37	23
15	H3K4me1	TSC	21	31
15	H3K4me1	TSC	24	32
15	H3K4me1	TSC	22	30
15	H3K4me1	TSC	25	33
-15	H3K4me1	TSC	36	22
15	H3K4me1	TSC	22	31
15	H3K4me1	TSC	1	9
15	H3K4me1	TSC	11	20
-15	H3K4me1	TSC	23	16
-15	H3K4me1	TSC	37	26
-15	H3K4me1	TSC	38	30
15	H3K4me1	TSC	27	37
15	H3K4me1	TSC	24	33
-15	H3K4me1	TSC	24	23
15	H3K4me1	TSC	17	30
15	H3K4me1	TSC	23	39
-15	H3K4me1	TSC	31	25
-15	H3K4me1	TSC	29	18
-15	H3K4me1	TSC	32	27
15	H3K4me1	TSC	8	21
-15	H3K4me1	TSC	39	34
-15	H3K4me1	TSC	31	20
-15	H3K4me1	TSC	30	19
-15	H3K4me1	TSC	34	25
15	H3K4me1	TSC	23	31
15	H3K4me1	TSC	21	33
15	H3K4me1	TSC	0	14
-15	H3K4me1	TSC	29	23
15	H3K4me1	TSC	18	30
-15	H3K4me1	TSC	39	25
15	H3K4me1	TSC	12	24
-15	H3K4me1	TSC	29	13
-15	H3K4me1	TSC	29	22
15	H3K4me1	TSC	21	26
-15	H3K4me1	TSC	33	21
15	H3K4me1	TSC	26	36
15	H3K4me1	TSC	26	35
15	H3K4me1	TSC	29	40
-15	H3K4me1	TSC	28	15
-15	H3K4me1	TSC	37	24
15	H3K4me1	TSC	-3	6
15	H3K4me1	TSC	10	23
15	H3K4me1	TSC	15	28
15	H3K4me1	TSC	27	30
-15	H3K4me1	TSC	42	27
15	H3K4me1	TSC	23	33
-15	H3K4me1	TSC	20	16
15	H3K4me1	TSC	8	18
15	H3K4me1	TSC	20	31
15	H3K4me1	TSC	15	26
15	H3K4me1	TSC	26	33
-15	H3K4me1	TSC	26	16
15	H3K4me1	TSC	6	20
15	H3K4me1	TSC	29	37
-15	H3K4me1	TSC	37	30
15	H3K4me1	TSC	24	36
15	H3K4me1	TSC	2	17
15	H3K4me1	TSC	23	35
15	H3K4me1	TSC	-2	15
-15	H3K4me1	TSC	40	26
15	H3K4me1	TSC	7	17
-15	H3K4me1	TSC	40	31
-15	H3K4me1	TSC	40	29
15	H3K4me1	TSC	24	26
-15	H3K4me1	TSC	38	28
-15	H3K4me1	TSC	16	6
-15	H3K4me1	TSC	31	19
-15	H3K4me1	TSC	37	21
15	H3K4me1	TSC	12	25
-15	H3K4me1	TSC	31	22
-15	H3K4me1	TSC	36	23
15	H3K4me1	TSC	23	24
-15	H3K4me1	TSC	35	21
15	H3K4me1	TSC	22	24
15	H3K4me1	TSC	10	24
-15	H3K4me1	TSC	25	33
15	H3K4me1	TSC	12	22
15	H3K4me1	TSC	20	23
15	H3K4me1	TSC	24	29
15	H3K4me1	TSC	10	18
15	H3K4me1	TSC	8	14
15	H3K4me1	TSC	4	17
15	H3K4me1	TSC	16	25
-15	H3K4me1	TSC	39	26
15	H3K4me1	TSC	10	19
15	H3K4me1	TSC	29	35
-15	H3K4me1	TSC	33	29
-15	H3K4me1	TSC	28	16
-15	H3K4me1	TSC	35	22
15	H3K4me1	TSC	27	32
-15	H3K4me1	TSC	35	20
15	H3K4me1	TSC	8	24
-15	H3K4me1	TSC	26	11
15	H3K4me1	TSC	30	42
15	H3K4me1	TSC	-3	9
-15	H3K4me1	TSC	27	20
15	H3K4me1	TSC	19	33
-15	H3K4me1	TSC	36	24
-15	H3K4me1	TSC	25	16
15	H3K4me1	TSC	28	35
-15	H3K4me1	TSC	25	25
-15	H3K4me1	TSC	34	21
15	H3K4me1	TSC	-3	11
-15	H3K4me1	TSC	33	20
15	H3K4me1	TSC	17	25
15	H3K4me1	TSC	9	17
15	H3K4me1	TSC	27	38
15	H3K4me1	TSC	25	38
15	H3K4me1	TSC	24	37
-15	H3K4me1	TSC	24	33
-15	H3K4me1	TSC	14	5
15	H3K4me1	TSC	30	36
15	H3K4me1	TSC	4	13
-15	H3K4me1	TSC	33	22
15	H3K4me1	TSC	16	29
-15	H3K4me1	TSC	30	23
-15	H3K4me1	TSC	27	24
15	H3K4me1	TSC	15	33
-15	H3K4me1	TSC	17	9
-15	H3K4me1	TSC	39	30
15	H3K4me1	TSC	8	25
15	H3K4me1	TSC	19	32
15	H3K4me1	TSC	31	39
-15	H3K4me1	TSC	43	31
15	H3K4me1	TSC	28	38
-15	H3K4me1	TSC	40	32
15	H3K4me1	TSC	18	26
-15	H3K4me1	TSC	36	30
15	H3K4me1	TSC	15	23
15	H3K4me1	TSC	11	21
15	H3K4me1	TSC	21	35
-15	H3K4me1	TSC	38	25
-15	H3K4me1	TSC	41	34
-15	H3K4me1	TSC	18	9
15	H3K4me1	TSC	29	34
-15	H3K4me1	TSC	37	31
-15	H3K4me1	TSC	28	23
-15	H3K4me1	TSC	34	26
15	H3K4me1	TSC	17	20
-15	H3K4me1	TSC	23	22
-15	H3K4me1	TSC	27	26
15	H3K4me1	TSC	20	28
15	H3K4me1	TSC	20	22
-15	H3K4me1	TSC	35	25
15	H3K4me1	TSC	0	18
-15	H3K4me1	TSC	31	23
15	H3K4me1	TSC	25	29
15	H3K4me1	TSC	11	15
-15	H3K4me1	TSC	29	15
15	H3K4me1	TSC	33	39
15	H3K4me1	TSC	1	15
-15	H3K4me1	TSC	25	21
-15	H3K4me1	TSC	29	20
15	H3K4me1	TSC	26	30
15	H3K4me1	TSC	25	30
15	H3K4me1	TSC	3	19
15	H3K4me1	TSC	16	23
15	H3K4me1	TSC	30	37
15	H3K4me1	TSC	19	29
-15	H3K4me1	TSC	26	25
-15	H3K4me1	TSC	40	30
-15	H3K4me1	TSC	41	24
-15	H3K4me1	TSC	32	19
15	H3K4me1	TSC	-1	13
-15	H3K4me1	TSC	30	20
15	H3K4me1	TSC	2	15
-15	H3K4me1	TSC	44	31
15	H3K4me1	TSC	3	14
15	H3K4me1	TSC	16	28
15	H3K4me1	TSC	10	21
14	H3K4me1	TSC	22	34
14	H3K4me1	TSC	17	29
-14	H3K4me1	TSC	35	27
14	H3K4me1	TSC	23	33
14	H3K4me1	TSC	23	30
14	H3K4me1	TSC	24	37
14	H3K4me1	TSC	25	29
-14	H3K4me1	TSC	36	27
-14	H3K4me1	TSC	34	24
-14	H3K4me1	TSC	35	24
-14	H3K4me1	TSC	33	27
-14	H3K4me1	TSC	35	30
-14	H3K4me1	TSC	38	26
-14	H3K4me1	TSC	39	22
-14	H3K4me1	TSC	26	17
14	H3K4me1	TSC	19	29
14	H3K4me1	TSC	21	32
-14	H3K4me1	TSC	32	30
14	H3K4me1	TSC	27	34
14	H3K4me1	TSC	20	32
14	H3K4me1	TSC	24	33
-14	H3K4me1	TSC	30	22
-14	H3K4me1	TSC	33	23
-14	H3K4me1	TSC	37	25
-14	H3K4me1	TSC	38	31
14	H3K4me1	TSC	22	32
14	H3K4me1	TSC	24	30
14	H3K4me1	TSC	23	36
-14	H3K4me1	TSC	28	20
14	H3K4me1	TSC	29	31
14	H3K4me1	TSC	-4	6
-14	H3K4me1	TSC	15	10
14	H3K4me1	TSC	23	29
14	H3K4me1	TSC	18	27
-14	H3K4me1	TSC	36	25
14	H3K4me1	TSC	28	29
14	H3K4me1	TSC	34	39
14	H3K4me1	TSC	-5	7
14	H3K4me1	TSC	0	17
14	H3K4me1	TSC	8	18
14	H3K4me1	TSC	20	30
14	H3K4me1	TSC	25	36
-14	H3K4me1	TSC	39	31
-14	H3K4me1	TSC	32	21
14	H3K4me1	TSC	19	26
14	H3K4me1	TSC	24	32
-14	H3K4me1	TSC	39	30
-14	H3K4me1	TSC	31	22
14	H3K4me1	TSC	21	30
-14	H3K4me1	TSC	35	29
14	H3K4me1	TSC	24	36
14	H3K4me1	TSC	-1	13
14	H3K4me1	TSC	22	33
-14	H3K4me1	TSC	38	28
-14	H3K4me1	TSC	30	24
14	H3K4me1	TSC	22	31
-14	H3K4me1	TSC	23	13
-14	H3K4me1	TSC	31	24
14	H3K4me1	TSC	8	22
-14	H3K4me1	TSC	30	16
-14	H3K4me1	TSC	29	23
-14	H3K4me1	TSC	37	30
-14	H3K4me1	TSC	32	23
14	H3K4me1	TSC	23	32
14	H3K4me1	TSC	17	30
14	H3K4me1	TSC	6	20
14	H3K4me1	TSC	28	36
14	H3K4me1	TSC	29	36
14	H3K4me1	TSC	8	20
-14	H3K4me1	TSC	31	21
14	H3K4me1	TSC	24	35
-14	H3K4me1	TSC	37	27
-14	H3K4me1	TSC	40	32
-14	H3K4me1	TSC	30	20
-14	H3K4me1	TSC	30	34
-14	H3K4me1	TSC	33	24
14	H3K4me1	TSC	20	29
-14	H3K4me1	TSC	38	25
-14	H3K4me1	TSC	30	19
-14	H3K4me1	TSC	29	19
-14	H3K4me1	TSC	35	25
14	H3K4me1	TSC	20	26
14	H3K4me1	TSC	24	34
-14	H3K4me1	TSC	41	30
-14	H3K4me1	TSC	32	25
14	H3K4me1	TSC	25	33
-14	H3K4me1	TSC	34	23
-14	H3K4me1	TSC	33	31
14	H3K4me1	TSC	25	30
14	H3K4me1	TSC	33	40
14	H3K4me1	TSC	15	25
14	H3K4me1	TSC	26	35
14	H3K4me1	TSC	28	37
14	H3K4me1	TSC	20	33
-14	H3K4me1	TSC	34	27
14	H3K4me1	TSC	22	28
-14	H3K4me1	TSC	24	16
-14	H3K4me1	TSC	36	29
-14	H3K4me1	TSC	32	20
-14	H3K4me1	TSC	37	19
14	H3K4me1	TSC	20	31
14	H3K4me1	TSC	23	35
-14	H3K4me1	TSC	35	22
-14	H3K4me1	TSC	36	22
14	H3K4me1	TSC	25	34
14	H3K4me1	TSC	9	18
14	H3K4me1	TSC	26	31
-14	H3K4me1	TSC	32	22
14	H3K4me1	TSC	26	39
-14	H3K4me1	TSC	27	19
-14	H3K4me1	TSC	39	32
14	H3K4me1	TSC	19	27
14	H3K4me1	TSC	30	36
-14	H3K4me1	TSC	24	27
-14	H3K4me1	TSC	28	21
14	H3K4me1	TSC	17	32
-14	H3K4me1	TSC	39	33
14	H3K4me1	TSC	26	32
14	H3K4me1	TSC	18	25
14	H3K4me1	TSC	19	32
14	H3K4me1	TSC	14	27
-14	H3K4me1	TSC	33	26
-14	H3K4me1	TSC	31	23
-14	H3K4me1	TSC	31	20
-14	H3K4me1	TSC	26	16
14	H3K4me1	TSC	22	30
14	H3K4me1	TSC	5	18
14	H3K4me1	TSC	21	25
14	H3K4me1	TSC	21	28
-14	H3K4me1	TSC	28	25
14	H3K4me1	TSC	14	22
14	H3K4me1	TSC	20	25
14	H3K4me1	TSC	26	37
14	H3K4me1	TSC	21	33
-14	H3K4me1	TSC	32	29
14	H3K4me1	TSC	28	35
-14	H3K4me1	TSC	34	25
14	H3K4me1	TSC	17	28
14	H3K4me1	TSC	15	26
14	H3K4me1	TSC	4	15
14	H3K4me1	TSC	21	31
14	H3K4me1	TSC	26	36
-14	H3K4me1	TSC	40	28
-14	H3K4me1	TSC	27	14
-14	H3K4me1	TSC	35	23
-14	H3K4me1	TSC	29	21
14	H3K4me1	TSC	3	18
14	H3K4me1	TSC	-1	15
-14	H3K4me1	TSC	27	26
14	H3K4me1	TSC	29	33
14	H3K4me1	TSC	23	34
14	H3K4me1	TSC	8	16
14	H3K4me1	TSC	16	28
-14	H3K4me1	TSC	31	27
14	H3K4me1	TSC	26	34
14	H3K4me1	TSC	20	34
14	H3K4me1	TSC	14	28
14	H3K4me1	TSC	18	30
14	H3K4me1	TSC	4	17
-14	H3K4me1	TSC	28	24
14	H3K4me1	TSC	29	40
-14	H3K4me1	TSC	39	27
-14	H3K4me1	TSC	32	24
-14	H3K4me1	TSC	29	24
-14	H3K4me1	TSC	36	24
-14	H3K4me1	TSC	28	18
-14	H3K4me1	TSC	27	17
-14	H3K4me1	TSC	40	35
14	H3K4me1	TSC	7	20
-14	H3K4me1	TSC	37	28
-14	H3K4me1	TSC	26	20
14	H3K4me1	TSC	21	27
14	H3K4me1	TSC	1	18
14	H3K4me1	TSC	-4	5
14	H3K4me1	TSC	25	32
14	H3K4me1	TSC	26	30
14	H3K4me1	TSC	16	25
14	H3K4me1	TSC	22	35
-14	H3K4me1	TSC	30	23
14	H3K4me1	TSC	21	29
-14	H3K4me1	TSC	33	28
-14	H3K4me1	TSC	35	26
-14	H3K4me1	TSC	40	31
-14	H3K4me1	TSC	39	28
-14	H3K4me1	TSC	36	28
-14	H3K4me1	TSC	47	40
14	H3K4me1	TSC	19	31
14	H3K4me1	TSC	27	37
-14	H3K4me1	TSC	37	24
14	H3K4me1	TSC	27	32
14	H3K4me1	TSC	21	37
-14	H3K4me1	TSC	38	35
-14	H3K4me1	TSC	29	30
-14	H3K4me1	TSC	28	23
14	H3K4me1	TSC	13	20
14	H3K4me1	TSC	20	28
14	H3K4me1	TSC	25	38
14	H3K4me1	TSC	22	27
-14	H3K4me1	TSC	39	23
14	H3K4me1	TSC	16	26
-14	H3K4me1	TSC	38	29
-14	H3K4me1	TSC	31	19
14	H3K4me1	TSC	27	38
-14	H3K4me1	TSC	39	26
14	H3K4me1	TSC	22	23
14	H3K4me1	TSC	22	29
14	H3K4me1	TSC	25	39
-14	H3K4me1	TSC	36	26
14	H3K4me1	TSC	-3	6
14	H3K4me1	TSC	25	37
14	H3K4me1	TSC	19	25
14	H3K4me1	TSC	27	35
-14	H3K4me1	TSC	37	26
-14	H3K4me1	TSC	40	34
14	H3K4me1	TSC	1	15
-14	H3K4me1	TSC	38	30
-14	H3K4me1	TSC	32	26
14	H3K4me1	TSC	0	15
-14	H3K4me1	TSC	31	25
14	H3K4me1	TSC	18	28
-14	H3K4me1	TSC	29	17
14	H3K4me1	TSC	15	30
14	H3K4me1	TSC	16	27
-14	H3K4me1	TSC	33	30
14	H3K4me1	TSC	28	32
14	H3K4me1	TSC	-3	13
-14	H3K4me1	TSC	25	25
14	H3K4me1	TSC	19	30
14	H3K4me1	TSC	25	35
-14	H3K4me1	TSC	36	36
-14	H3K4me1	TSC	36	30
14	H3K4me1	TSC	0	18
-14	H3K4me1	TSC	31	28
-14	H3K4me1	TSC	31	26
14	H3K4me1	TSC	14	24
14	H3K4me1	TSC	23	31
14	H3K4me1	TSC	6	11
14	H3K4me1	TSC	21	35
14	H3K4me1	TSC	18	23
14	H3K4me1	TSC	23	21
-14	H3K4me1	TSC	40	29
14	H3K4me1	TSC	14	25
-14	H3K4me1	TSC	30	26
14	H3K4me1	TSC	5	16
-14	H3K4me1	TSC	35	28
-14	H3K4me1	TSC	31	16
14	H3K4me1	TSC	13	27
-14	H3K4me1	TSC	41	32
-14	H3K4me1	TSC	21	19
-14	H3K4me1	TSC	38	24
-14	H3K4me1	TSC	37	29
14	H3K4me1	TSC	10	21
-14	H3K4me1	TSC	33	20
14	H3K4me1	TSC	2	10
14	H3K4me1	TSC	24	31
-14	H3K4me1	TSC	33	21
14	H3K4me1	TSC	11	23
-14	H3K4me1	TSC	26	14
14	H3K4me1	TSC	26	29
-14	H3K4me1	TSC	20	9
14	H3K4me1	TSC	11	22
-14	H3K4me1	TSC	36	23
-14	H3K4me1	TSC	33	25
14	H3K4me1	TSC	24	29
14	H3K4me1	TSC	10	16
14	H3K4me1	TSC	14	26
14	H3K4me1	TSC	15	28
14	H3K4me1	TSC	10	22
-14	H3K4me1	TSC	34	22
14	H3K4me1	TSC	17	27
-14	H3K4me1	TSC	38	32
14	H3K4me1	TSC	5	19
-14	H3K4me1	TSC	29	15
14	H3K4me1	TSC	6	13
-14	H3K4me1	TSC	34	28
-14	H3K4me1	TSC	26	19
-14	H3K4me1	TSC	41	34
14	H3K4me1	TSC	18	31
14	H3K4me1	TSC	2	19
-14	H3K4me1	TSC	40	26
14	H3K4me1	TSC	24	28
-14	H3K4me1	TSC	27	21
-14	H3K4me1	TSC	14	14
-14	H3K4me1	TSC	32	16
14	H3K4me1	TSC	-1	11
-14	H3K4me1	TSC	30	21
14	H3K4me1	TSC	1	16
14	H3K4me1	TSC	10	20
14	H3K4me1	TSC	18	26
14	H3K4me1	TSC	21	36
14	H3K4me1	TSC	22	36
14	H3K4me1	TSC	12	23
14	H3K4me1	TSC	29	38
-14	H3K4me1	TSC	42	34
14	H3K4me1	TSC	11	25
-14	H3K4me1	TSC	25	14
14	H3K4me1	TSC	27	33
14	H3K4me1	TSC	-1	5
-14	H3K4me1	TSC	25	21
-14	H3K4me1	TSC	34	29
-14	H3K4me1	TSC	28	22
-14	H3K4me1	TSC	30	17
-14	H3K4me1	TSC	35	31
-14	H3K4me1	TSC	32	27
14	H3K4me1	TSC	12	24
-14	H3K4me1	TSC	40	30
-14	H3K4me1	TSC	30	30
-14	H3K4me1	TSC	29	22
-14	H3K4me1	TSC	30	18
14	H3K4me1	TSC	29	34
14	H3K4me1	TSC	9	12
14	H3K4me1	TSC	19	33
-14	H3K4me1	TSC	34	26
14	H3K4me1	TSC	29	37
14	H3K4me1	TSC	16	29
14	H3K4me1	TSC	27	31
14	H3K4me1	TSC	17	22
-14	H3K4me1	TSC	20	8
-14	H3K4me1	TSC	27	15
-14	H3K4me1	TSC	41	35
14	H3K4me1	TSC	21	34
14	H3K4me1	TSC	17	20
-14	H3K4me1	TSC	13	14
14	H3K4me1	TSC	25	27
-14	H3K4me1	TSC	27	22
14	H3K4me1	TSC	8	21
-14	H3K4me1	TSC	25	17
-14	H3K4me1	TSC	33	22
14	H3K4me1	TSC	21	26
-14	H3K4me1	TSC	29	26
-14	H3K4me1	TSC	41	28
14	H3K4me1	TSC	11	20
14	H3K4me1	TSC	13	22
-14	H3K4me1	TSC	41	31
-14	H3K4me1	TSC	34	16
-14	H3K4me1	TSC	36	17
14	H3K4me1	TSC	12	21
13	H3K4me1	TSC	24	34
13	H3K4me1	TSC	21	32
-13	H3K4me1	TSC	33	21
-13	H3K4me1	TSC	38	24
-13	H3K4me1	TSC	29	23
13	H3K4me1	TSC	21	33
13	H3K4me1	TSC	18	27
-13	H3K4me1	TSC	35	26
13	H3K4me1	TSC	25	33
13	H3K4me1	TSC	21	28
-13	H3K4me1	TSC	37	27
13	H3K4me1	TSC	23	32
13	H3K4me1	TSC	22	32
-13	H3K4me1	TSC	29	22
13	H3K4me1	TSC	25	36
13	H3K4me1	TSC	14	27
-13	H3K4me1	TSC	38	29
13	H3K4me1	TSC	19	28
13	H3K4me1	TSC	14	30
-13	H3K4me1	TSC	29	24
-13	H3K4me1	TSC	38	27
13	H3K4me1	TSC	21	31
-13	H3K4me1	TSC	30	25
13	H3K4me1	TSC	30	37
-13	H3K4me1	TSC	36	25
13	H3K4me1	TSC	1	13
13	H3K4me1	TSC	13	24
-13	H3K4me1	TSC	32	23
-13	H3K4me1	TSC	35	25
-13	H3K4me1	TSC	28	26
13	H3K4me1	TSC	23	36
-13	H3K4me1	TSC	38	28
-13	H3K4me1	TSC	21	15
13	H3K4me1	TSC	6	19
13	H3K4me1	TSC	-5	8
13	H3K4me1	TSC	14	29
13	H3K4me1	TSC	22	33
13	H3K4me1	TSC	27	35
13	H3K4me1	TSC	20	26
13	H3K4me1	TSC	10	23
13	H3K4me1	TSC	28	38
13	H3K4me1	TSC	-1	9
13	H3K4me1	TSC	21	30
-13	H3K4me1	TSC	32	19
-13	H3K4me1	TSC	36	21
13	H3K4me1	TSC	28	36
-13	H3K4me1	TSC	30	23
13	H3K4me1	TSC	17	19
-13	H3K4me1	TSC	34	32
13	H3K4me1	TSC	30	41
-13	H3K4me1	TSC	32	33
-13	H3K4me1	TSC	34	25
13	H3K4me1	TSC	20	30
13	H3K4me1	TSC	19	27
-13	H3K4me1	TSC	21	12
13	H3K4me1	TSC	6	14
13	H3K4me1	TSC	18	30
13	H3K4me1	TSC	25	31
-13	H3K4me1	TSC	33	22
13	H3K4me1	TSC	35	34
13	H3K4me1	TSC	29	39
13	H3K4me1	TSC	24	32
-13	H3K4me1	TSC	39	35
-13	H3K4me1	TSC	30	26
-13	H3K4me1	TSC	31	23
-13	H3K4me1	TSC	30	20
13	H3K4me1	TSC	23	30
-13	H3K4me1	TSC	32	22
13	H3K4me1	TSC	8	21
-13	H3K4me1	TSC	35	27
-13	H3K4me1	TSC	39	31
13	H3K4me1	TSC	14	26
-13	H3K4me1	TSC	31	24
-13	H3K4me1	TSC	30	21
-13	H3K4me1	TSC	16	10
-13	H3K4me1	TSC	33	28
-13	H3K4me1	TSC	34	24
-13	H3K4me1	TSC	34	22
-13	H3K4me1	TSC	38	32
13	H3K4me1	TSC	19	31
13	H3K4me1	TSC	22	27
13	H3K4me1	TSC	27	38
-13	H3K4me1	TSC	34	29
13	H3K4me1	TSC	23	34
13	H3K4me1	TSC	22	23
-13	H3K4me1	TSC	33	25
13	H3K4me1	TSC	21	27
13	H3K4me1	TSC	16	28
13	H3K4me1	TSC	23	31
13	H3K4me1	TSC	26	34
13	H3K4me1	TSC	20	33
-13	H3K4me1	TSC	36	29
13	H3K4me1	TSC	15	26
-13	H3K4me1	TSC	26	22
-13	H3K4me1	TSC	40	32
-13	H3K4me1	TSC	29	17
13	H3K4me1	TSC	11	23
13	H3K4me1	TSC	25	32
13	H3K4me1	TSC	15	25
-13	H3K4me1	TSC	33	24
13	H3K4me1	TSC	1	18
-13	H3K4me1	TSC	35	23
-13	H3K4me1	TSC	30	24
13	H3K4me1	TSC	27	34
13	H3K4me1	TSC	22	28
13	H3K4me1	TSC	24	29
-13	H3K4me1	TSC	33	27
13	H3K4me1	TSC	16	32
13	H3K4me1	TSC	21	29
13	H3K4me1	TSC	6	20
13	H3K4me1	TSC	24	27
-13	H3K4me1	TSC	32	24
-13	H3K4me1	TSC	36	28
-13	H3K4me1	TSC	25	25
13	H3K4me1	TSC	5	17
-13	H3K4me1	TSC	34	26
-13	H3K4me1	TSC	31	21
13	H3K4me1	TSC	12	20
13	H3K4me1	TSC	7	21
13	H3K4me1	TSC	22	31
-13	H3K4me1	TSC	38	33
-13	H3K4me1	TSC	17	10
-13	H3K4me1	TSC	28	14
13	H3K4me1	TSC	17	30
-13	H3K4me1	TSC	23	15
-13	H3K4me1	TSC	31	20
-13	H3K4me1	TSC	40	30
13	H3K4me1	TSC	20	28
-13	H3K4me1	TSC	22	8
13	H3K4me1	TSC	19	29
-13	H3K4me1	TSC	37	29
-13	H3K4me1	TSC	32	28
-13	H3K4me1	TSC	35	21
13	H3K4me1	TSC	24	30
-13	H3K4me1	TSC	37	28
13	H3K4me1	TSC	12	21
13	H3K4me1	TSC	6	16
-13	H3K4me1	TSC	35	19
13	H3K4me1	TSC	25	39
-13	H3K4me1	TSC	28	27
-13	H3K4me1	TSC	34	27
-13	H3K4me1	TSC	34	30
-13	H3K4me1	TSC	32	25
-13	H3K4me1	TSC	29	26
-13	H3K4me1	TSC	38	26
-13	H3K4me1	TSC	39	19
-13	H3K4me1	TSC	31	22
13	H3K4me1	TSC	19	30
13	H3K4me1	TSC	20	22
-13	H3K4me1	TSC	34	28
-13	H3K4me1	TSC	36	31
13	H3K4me1	TSC	23	27
13	H3K4me1	TSC	17	24
13	H3K4me1	TSC	24	33
13	H3K4me1	TSC	15	22
13	H3K4me1	TSC	24	36
13	H3K4me1	TSC	18	29
13	H3K4me1	TSC	27	37
-13	H3K4me1	TSC	30	28
13	H3K4me1	TSC	25	28
-13	H3K4me1	TSC	37	25
13	H3K4me1	TSC	23	29
-13	H3K4me1	TSC	27	26
-13	H3K4me1	TSC	36	24
13	H3K4me1	TSC	5	19
13	H3K4me1	TSC	13	26
13	H3K4me1	TSC	26	38
-13	H3K4me1	TSC	36	27
-13	H3K4me1	TSC	37	26
13	H3K4me1	TSC	-3	6
-13	H3K4me1	TSC	25	26
13	H3K4me1	TSC	26	35
13	H3K4me1	TSC	14	21
-13	H3K4me1	TSC	39	30
13	H3K4me1	TSC	13	19
13	H3K4me1	TSC	27	36
13	H3K4me1	TSC	0	10
-13	H3K4me1	TSC	28	19
-13	H3K4me1	TSC	30	27
13	H3K4me1	TSC	8	13
13	H3K4me1	TSC	22	34
-13	H3K4me1	TSC	29	25
13	H3K4me1	TSC	24	26
13	H3K4me1	TSC	3	17
13	H3K4me1	TSC	25	35
13	H3K4me1	TSC	20	32
13	H3K4me1	TSC	24	28
13	H3K4me1	TSC	26	33
13	H3K4me1	TSC	22	21
13	H3K4me1	TSC	22	29
-13	H3K4me1	TSC	37	33
-13	H3K4me1	TSC	37	24
-13	H3K4me1	TSC	28	20
-13	H3K4me1	TSC	35	24
13	H3K4me1	TSC	11	22
-13	H3K4me1	TSC	38	30
-13	H3K4me1	TSC	37	30
13	H3K4me1	TSC	25	29
-13	H3K4me1	TSC	31	25
13	H3K4me1	TSC	6	17
13	H3K4me1	TSC	7	16
13	H3K4me1	TSC	24	35
13	H3K4me1	TSC	11	20
13	H3K4me1	TSC	32	40
13	H3K4me1	TSC	22	30
13	H3K4me1	TSC	18	28
-13	H3K4me1	TSC	28	17
-13	H3K4me1	TSC	27	19
-13	H3K4me1	TSC	32	26
